Resumen Busqueda:-
Tiempos de Busquedas:-
Ciclo Busqueda; Tiempo; Resultado-
7091;4;si-
7092;5;no-
7093;5;no-
7094;4;no-
7095;4;si-
7096;5;no-
7097;4;no-
7098;5;no-
7099;4;no-
7100;5;si-
7101;5;si-
7102;4;si-
7103;5;si-
7104;5;no-
7105;4;si-
7106;5;no-
7107;5;no-
7108;4;no-
7109;4;no-
7110;5;no-
7111;4;si-
7112;4;no-
7113;4;si-
7114;4;no-
7115;4;no-
7116;5;no-
7117;4;no-
7118;4;no-
7119;4;si-
7120;5;no-
7121;5;no-
7122;5;no-
7123;4;no-
7124;5;si-
7125;4;no-
7126;5;no-
7127;5;no-
7128;4;no-
7129;5;no-
7130;4;no-
7131;5;no-
7132;5;no-
7133;4;si-
7134;4;no-
7135;5;no-
7136;4;no-
7137;5;si-
7138;4;no-
7139;7;no-
7140;5;si-
7141;6;si-
7142;4;no-
7143;5;si-
7144;5;no-
7145;5;no-
7146;5;si-
7147;6;no-
7148;5;no-
7149;5;si-
7150;5;no-
7151;6;no-
7152;7;no-
7153;5;si-
7154;5;si-
7155;5;si-
7156;4;no-
7157;5;no-
7158;4;no-
7159;5;no-
7160;4;no-
7161;4;no-
7162;5;no-
7163;4;no-
7164;4;no-
7165;5;no-
7166;4;no-
7167;5;si-
7168;4;no-
7169;4;no-
7170;5;no-
7171;4;no-
7172;4;no-
7173;5;no-
7174;4;si-
7175;4;no-
7176;4;no-
7177;4;no-
7178;5;no-
7179;4;no-
7180;4;no-
7181;5;si-
7182;4;no-
7183;4;no-
7184;5;no-
7185;4;no-
7186;5;no-
7187;4;no-
7188;5;no-
7189;5;si-
7190;4;no-
7191;5;no-
7192;4;no-
7193;4;si-
7194;4;no-
7195;5;si-
7196;5;no-
7197;4;no-
7198;4;no-
7199;4;si-
7200;4;si-
7201;4;no-
7202;4;si-
7203;4;no-
7204;4;si-
7205;4;no-
7206;4;si-
7207;4;si-
7208;4;no-
7209;4;no-
7210;4;si-
7211;4;no-
7212;4;si-
7213;4;no-
7214;4;si-
7215;5;no-
7216;5;si-
7217;4;no-
7218;4;no-
7219;4;si-
7220;4;no-
7221;4;no-
7222;4;no-
7223;4;si-
7224;5;no-
7225;4;no-
7226;5;no-
7227;5;si-
7228;5;si-
7229;4;no-
7230;5;no-
7231;5;no-
7232;5;no-
7233;4;no-
7234;5;no-
7235;4;no-
7236;4;no-
7237;4;no-
7238;5;no-
7239;4;no-
7240;4;no-
7241;5;no-
7242;5;no-
7243;4;no-
7244;4;no-
7245;4;si-
7246;4;si-
7247;4;si-
7248;4;si-
7249;5;si-
7250;4;no-
7251;4;no-
7252;4;no-
7253;4;no-
7254;5;no-
7255;5;si-
7256;4;no-
7257;4;si-
7258;5;no-
7259;4;no-
7260;5;no-
7261;4;no-
7262;4;si-
7263;5;si-
7264;4;no-
7265;4;si-
7266;4;no-
7267;5;si-
7268;4;si-
7269;4;no-
7270;4;no-
7271;4;no-
7272;5;no-
7273;4;no-
7274;4;no-
7275;4;no-
7276;4;no-
7277;4;no-
7278;4;no-
7279;4;si-
7280;4;no-
7281;5;si-
7282;5;no-
7283;4;no-
7284;4;no-
7285;5;no-
7286;4;no-
7287;4;si-
7288;4;no-
7289;4;no-
7290;4;no-
7291;4;si-
7292;4;no-
7293;5;no-
7294;4;no-
7295;4;no-
7296;4;si-
7297;4;no-
7298;4;no-
7299;4;si-
7300;4;no-
7301;4;no-
7302;4;no-
7303;4;si-
7304;5;si-
7305;4;no-
7306;5;no-
7307;4;no-
7308;4;no-
7309;4;no-
7310;5;no-
7311;5;si-
7312;4;si-
7313;5;no-
7314;4;no-
7315;4;no-
7316;4;no-
7317;4;no-
7318;4;no-
7319;5;no-
7320;4;si-
7321;4;no-
7322;4;si-
7323;4;no-
7324;4;no-
7325;4;no-
7326;4;si-
7327;4;si-
7328;4;no-
7329;4;si-
7330;5;si-
7331;5;no-
7332;4;no-
7333;4;no-
7334;5;si-
7335;5;no-
7336;5;si-
7337;4;no-
7338;5;no-
7339;4;no-
7340;4;no-
7341;5;no-
7342;4;si-
7343;5;no-
7344;5;no-
7345;4;no-
7346;5;no-
7347;4;no-
7348;4;no-
7349;4;si-
7350;5;no-
7351;4;no-
7352;4;no-
7353;4;no-
7354;4;si-
7355;4;si-
7356;5;no-
7357;4;no-
7358;4;no-
7359;5;no-
7360;4;no-
7361;4;no-
7362;4;no-
7363;5;si-
7364;4;si-
7365;4;no-
7366;5;no-
7367;4;si-
7368;5;no-
7369;4;no-
7370;4;no-
7371;4;no-
7372;4;si-
7373;5;si-
7374;4;si-
7375;4;no-
7376;4;no-
7377;4;no-
7378;5;no-
7379;4;si-
7380;4;si-
7381;4;si-
7382;4;si-
7383;4;si-
7384;4;si-
7385;4;no-
7386;4;si-
7387;4;no-
7388;4;no-
7389;2;si-
7390;4;no-
7391;4;no-
7392;4;no-
7393;4;si-
7394;4;si-
7395;5;no-
7396;4;no-
7397;5;no-
7398;5;si-
7399;5;no-
7400;4;no-
7401;4;no-
7402;5;no-
7403;4;no-
7404;4;no-
7405;4;no-
7406;4;no-
7407;5;no-
7408;4;no-
7409;5;no-
7410;4;no-
7411;5;si-
7412;4;si-
7413;5;no-
7414;5;no-
7415;4;si-
7416;4;si-
7417;4;no-
7418;5;no-
7419;4;no-
7420;4;si-
7421;4;no-
7422;4;no-
7423;4;no-
7424;4;no-
7425;5;no-
7426;4;no-
7427;5;no-
7428;4;no-
7429;5;si-
7430;4;no-
7431;4;no-
7432;4;si-
7433;4;no-
7434;5;si-
7435;4;no-
7436;4;no-
7437;5;no-
7438;4;si-
7439;5;no-
7440;4;no-
7441;5;no-
7442;5;no-
7443;4;si-
7444;4;si-
7445;5;no-
7446;4;si-
7447;4;no-
7448;5;no-
7449;4;no-
7450;4;no-
7451;5;no-
7452;4;no-
7453;5;no-
7454;4;si-
7455;4;si-
7456;4;no-
7457;4;si-
7458;4;no-
7459;4;si-
7460;4;no-
7461;4;no-
7462;4;no-
7463;4;no-
7464;5;no-
7465;5;no-
7466;4;no-
7467;4;si-
7468;4;si-
7469;4;no-
7470;5;no-
7471;4;no-
7472;4;si-
7473;4;si-
7474;5;no-
7475;5;no-
7476;4;no-
7477;5;si-
7478;4;no-
7479;4;no-
7480;4;no-
7481;4;no-
7482;5;no-
7483;4;no-
7484;4;si-
7485;4;si-
7486;5;no-
7487;4;si-
7488;5;no-
7489;5;no-
7490;4;no-
7491;5;no-
7492;4;no-
7493;5;no-
7494;4;si-
7495;5;no-
7496;4;si-
7497;4;no-
7498;4;no-
7499;4;no-
7500;4;si-
7501;5;no-
7502;4;si-
7503;4;no-
7504;4;no-
7505;4;si-
7506;4;no-
7507;4;no-
7508;5;no-
7509;4;no-
7510;5;no-
7511;4;no-
7512;5;no-
7513;4;no-
7514;5;si-
7515;4;no-
7516;5;no-
7517;4;no-
7518;5;no-
7519;4;no-
7520;4;si-
7521;5;no-
7522;4;no-
7523;5;no-
7524;4;no-
7525;5;no-
7526;4;si-
7527;4;no-
7528;5;no-
7529;5;no-
7530;4;no-
7531;4;si-
7532;4;no-
7533;4;no-
7534;4;no-
7535;4;no-
7536;4;no-
7537;4;si-
7538;4;no-
7539;4;no-
7540;4;no-
7541;4;si-
7542;4;no-
7543;4;si-
7544;4;no-
7545;4;no-
7546;5;no-
7547;4;no-
7548;4;no-
7549;4;no-
7550;5;si-
7551;5;no-
7552;4;si-
7553;5;si-
7554;4;no-
7555;4;no-
7556;5;si-
7557;4;no-
7558;4;si-
7559;4;si-
7560;4;no-
7561;4;si-
7562;5;no-
7563;4;no-
7564;4;si-
7565;4;si-
7566;4;si-
7567;4;no-
7568;5;no-
7569;4;no-
7570;4;no-
7571;4;no-
7572;4;no-
7573;4;no-
7574;7;no-
7575;5;no-
7576;4;si-
7577;4;si-
7578;4;no-
7579;4;no-
7580;4;si-
7581;5;si-
7582;5;si-
7583;4;no-
7584;4;no-
7585;4;si-
7586;4;no-
7587;4;no-
7588;5;no-
7589;5;no-
7590;4;no-
7591;5;no-
7592;4;no-
7593;4;no-
7594;4;no-
7595;4;si-
7596;4;no-
7597;5;no-
7598;4;si-
7599;4;no-
7600;5;no-
7601;4;si-
7602;5;si-
7603;4;no-
7604;4;no-
7605;5;si-
7606;4;no-
7607;5;no-
7608;4;no-
7609;4;no-
7610;5;no-
7611;4;si-
7612;4;no-
7613;4;no-
7614;4;no-
7615;5;si-
7616;4;si-
7617;5;si-
7618;5;no-
7619;5;no-
7620;4;no-
7621;4;si-
7622;4;no-
7623;5;si-
7624;5;si-
7625;4;no-
7626;5;si-
7627;4;si-
7628;5;no-
7629;4;no-
7630;4;no-
7631;4;no-
7632;4;no-
7633;5;no-
7634;4;no-
7635;5;si-
7636;4;no-
7637;4;no-
7638;5;no-
7639;4;no-
7640;5;no-
7641;5;no-
7642;4;no-
7643;5;no-
7644;4;no-
7645;4;no-
7646;4;no-
7647;4;no-
7648;5;no-
7649;4;si-
7650;4;no-
7651;3;si-
7652;4;no-
7653;4;si-
7654;5;no-
7655;4;no-
7656;5;no-
7657;4;no-
7658;4;no-
7659;4;no-
7660;4;no-
7661;4;no-
7662;5;no-
7663;4;si-
7664;4;si-
7665;4;no-
7666;4;si-
7667;4;si-
7668;5;no-
7669;4;no-
7670;4;no-
7671;4;si-
7672;5;no-
7673;4;no-
7674;4;no-
7675;4;si-
7676;4;si-
7677;4;no-
7678;5;no-
7679;4;no-
7680;5;no-
7681;5;no-
7682;4;no-
7683;4;no-
7684;4;no-
7685;4;no-
7686;4;si-
7687;5;no-
7688;6;no-
7689;4;si-
7690;5;no-
7691;4;si-
7692;4;si-
7693;5;no-
7694;4;no-
7695;5;no-
7696;5;no-
7697;4;no-
7698;5;no-
7699;5;no-
7700;4;si-
7701;5;no-
7702;4;si-
7703;4;no-
7704;4;no-
7705;4;no-
7706;4;no-
7707;4;no-
7708;4;no-
7709;4;no-
7710;4;no-
7711;4;si-
7712;4;no-
7713;4;si-
7714;4;si-
7715;4;no-
7716;4;si-
7717;4;no-
7718;4;no-
7719;4;si-
7720;4;no-
7721;4;si-
7722;4;no-
7723;4;no-
7724;5;no-
7725;5;no-
7726;4;no-
7727;5;no-
7728;5;no-
7729;5;si-
7730;4;no-
7731;4;no-
7732;5;no-
7733;4;no-
7734;5;no-
7735;4;no-
7736;5;si-
7737;4;no-
7738;5;si-
7739;5;no-
7740;5;si-
7741;4;si-
7742;4;no-
7743;5;no-
7744;5;no-
7745;4;si-
7746;5;no-
7747;4;si-
7748;4;no-
7749;4;si-
7750;4;no-
7751;4;si-
7752;5;si-
7753;4;si-
7754;4;no-
7755;4;no-
7756;4;si-
7757;4;no-
7758;5;no-
7759;4;no-
7760;5;no-
7761;5;no-
7762;4;no-
7763;5;no-
7764;4;si-
7765;4;no-
7766;4;no-
7767;5;no-
7768;4;no-
7769;4;no-
7770;4;si-
7771;4;si-
7772;4;no-
7773;4;no-
7774;4;si-
7775;4;no-
7776;4;si-
7777;4;no-
7778;4;no-
7779;5;no-
7780;4;no-
7781;5;no-
7782;4;no-
7783;5;no-
7784;4;no-
7785;4;si-
7786;4;no-
7787;5;no-
7788;4;no-
7789;4;si-
7790;4;si-
7791;4;si-
7792;4;no-
7793;4;no-
7794;4;no-
7795;4;no-
7796;4;si-
7797;5;si-
7798;4;no-
7799;5;si-
7800;4;no-
7801;5;si-
7802;4;no-
7803;5;no-
7804;4;no-
7805;5;no-
7806;5;no-
7807;5;no-
7808;4;no-
7809;5;no-
7810;4;no-
7811;5;no-
7812;4;si-
7813;4;no-
7814;4;si-
7815;4;si-
7816;4;si-
7817;4;si-
7818;4;no-
7819;5;no-
7820;4;no-
7821;4;no-
7822;4;no-
7823;4;si-
7824;5;no-
7825;4;no-
7826;4;no-
7827;5;si-
7828;5;si-
7829;4;no-
7830;4;no-
7831;4;no-
7832;5;si-
7833;4;si-
7834;4;no-
7835;4;si-
7836;5;no-
7837;4;no-
7838;5;si-
7839;4;no-
7840;5;no-
7841;4;no-
7842;5;no-
7843;4;no-
7844;4;no-
7845;4;no-
7846;4;no-
7847;4;si-
7848;5;no-
7849;4;si-
7850;4;si-
7851;4;no-
7852;4;no-
7853;4;no-
7854;4;no-
7855;4;no-
7856;4;no-
7857;4;no-
7858;4;si-
7859;4;si-
7860;4;no-
7861;4;no-
7862;4;no-
7863;4;no-
7864;4;si-
7865;4;no-
7866;4;no-
7867;4;no-
7868;4;no-
7869;5;no-
7870;4;no-
7871;4;no-
7872;4;si-
7873;4;si-
7874;4;si-
7875;4;no-
7876;4;no-
7877;4;si-
7878;4;no-
7879;4;no-
7880;4;no-
7881;5;no-
7882;4;no-
7883;4;si-
7884;4;no-
7885;4;no-
7886;4;no-
7887;5;no-
7888;4;no-
7889;4;no-
7890;4;no-
7891;4;no-
7892;4;si-
7893;4;no-
7894;4;no-
7895;4;no-
7896;5;no-
7897;5;no-
7898;4;no-
7899;5;no-
7900;4;no-
7901;4;no-
7902;4;no-
7903;5;si-
7904;4;si-
7905;4;no-
7906;4;no-
7907;4;no-
7908;5;no-
7909;4;si-
7910;4;no-
7911;4;no-
7912;4;no-
7913;5;no-
7914;4;no-
7915;5;no-
7916;5;no-
7917;4;no-
7918;4;si-
7919;5;no-
7920;4;no-
7921;4;no-
7922;4;no-
7923;4;si-
7924;4;si-
7925;4;no-
7926;5;no-
7927;4;no-
7928;4;no-
7929;4;si-
7930;4;no-
7931;4;si-
7932;5;si-
7933;4;no-
7934;4;si-
7935;4;no-
7936;4;no-
7937;4;no-
7938;4;no-
7939;5;no-
7940;4;si-
7941;4;no-
7942;4;no-
7943;4;no-
7944;4;si-
7945;4;si-
7946;4;no-
7947;4;si-
7948;4;si-
7949;4;si-
7950;4;no-
7951;5;no-
7952;4;no-
7953;4;no-
7954;4;no-
7955;5;no-
7956;4;no-
7957;5;si-
7958;4;no-
7959;5;no-
7960;4;no-
7961;5;no-
7962;4;si-
7963;5;no-
7964;4;si-
7965;4;si-
7966;4;si-
7967;4;si-
7968;5;no-
7969;4;no-
7970;4;si-
7971;5;no-
7972;4;no-
7973;4;no-
7974;5;si-
7975;4;no-
7976;4;no-
7977;4;si-
7978;4;no-
7979;5;no-
7980;4;no-
7981;4;si-
7982;4;no-
7983;4;no-
7984;5;no-
7985;4;si-
7986;4;no-
7987;4;no-
7988;4;no-
7989;4;no-
7990;4;si-
7991;4;si-
7992;4;si-
7993;5;si-
7994;4;no-
7995;4;no-
7996;4;no-
7997;4;no-
7998;4;no-
7999;4;no-
8000;5;no-
8001;4;si-
8002;4;si-
8003;4;si-
8004;4;no-
8005;5;no-
8006;5;si-
8007;4;no-
8008;4;no-
8009;4;no-
8010;5;si-
8011;4;no-
8012;4;no-
8013;4;no-
8014;5;si-
8015;4;no-
8016;4;no-
8017;5;no-
8018;5;no-
8019;4;no-
8020;4;si-
8021;5;no-
8022;4;no-
8023;4;no-
8024;4;no-
8025;4;si-
8026;5;no-
8027;4;no-
8028;4;no-
8029;4;si-
8030;4;no-
8031;4;si-
8032;4;si-
8033;5;no-
8034;4;no-
8035;4;no-
8036;4;no-
8037;5;no-
8038;5;si-
8039;5;no-
8040;4;no-
8041;4;no-
8042;5;no-
8043;1;si-
8044;4;si-
8045;5;no-
8046;4;no-
8047;4;si-
8048;5;no-
8049;4;si-
8050;4;no-
8051;4;no-
8052;4;no-
8053;5;no-
8054;5;no-
8055;4;no-
8056;4;no-
8057;4;no-
8058;4;si-
8059;4;si-
8060;4;no-
8061;4;no-
8062;4;no-
8063;5;no-
8064;4;no-
8065;4;no-
8066;4;no-
8067;4;no-
8068;5;no-
8069;4;si-
8070;4;no-
8071;4;no-
8072;4;si-
8073;5;no-
8074;4;no-
8075;4;no-
8076;5;no-
8077;5;no-
8078;4;si-
8079;4;no-
8080;4;si-
8081;5;no-
8082;4;no-
8083;4;no-
8084;4;si-
8085;4;no-
8086;4;si-
8087;5;no-
8088;4;no-
8089;4;no-
8090;4;no-
8091;5;no-
8092;4;no-
8093;4;si-
8094;4;no-
8095;4;si-
8096;4;si-
8097;4;no-
8098;4;no-
8099;4;no-
8100;4;no-
8101;4;si-
8102;4;no-
8103;4;no-
8104;4;no-
8105;4;no-
8106;4;no-
8107;5;no-
8108;5;no-
8109;4;no-
8110;5;no-
8111;4;si-
8112;4;no-
8113;4;no-
8114;4;si-
8115;4;no-
8116;5;si-
8117;4;si-
8118;4;no-
8119;4;no-
8120;4;no-
8121;5;no-
8122;4;no-
8123;4;no-
8124;4;no-
8125;5;no-
8126;4;no-
8127;4;no-
8128;4;no-
8129;4;no-
8130;4;no-
8131;5;no-
8132;4;no-
8133;4;si-
8134;4;no-
8135;5;si-
8136;4;si-
8137;4;si-
8138;4;no-
8139;4;no-
8140;5;no-
8141;4;no-
8142;4;no-
8143;4;si-
8144;4;no-
8145;5;no-
8146;4;si-
8147;4;no-
8148;4;no-
8149;4;no-
8150;4;no-
8151;4;no-
8152;4;si-
8153;4;si-
8154;4;si-
8155;4;si-
8156;4;no-
8157;4;si-
8158;5;no-
8159;5;si-
8160;4;si-
8161;5;no-
8162;4;no-
8163;4;si-
8164;4;no-
8165;4;no-
8166;4;no-
8167;4;si-
8168;4;no-
8169;4;no-
8170;4;no-
8171;4;no-
8172;4;no-
8173;4;no-
8174;4;no-
8175;5;no-
8176;4;si-
8177;5;si-
8178;5;si-
8179;4;no-
8180;4;no-
8181;4;no-
8182;4;si-
8183;4;no-
8184;4;si-
8185;4;no-
8186;5;no-
8187;4;si-
8188;4;si-
8189;4;no-
8190;4;no-
8191;5;no-
8192;5;no-
8193;4;no-
8194;4;no-
8195;4;si-
8196;4;no-
8197;5;no-
8198;4;no-
8199;4;si-
8200;4;no-
8201;4;no-
8202;5;no-
8203;4;no-
8204;4;no-
8205;4;no-
8206;4;si-
8207;4;no-
8208;5;no-
8209;4;si-
8210;4;si-
8211;4;no-
8212;4;no-
8213;4;no-
8214;4;no-
8215;5;si-
8216;5;no-
8217;4;si-
8218;5;si-
8219;4;si-
8220;4;no-
8221;4;si-
8222;4;no-
8223;4;no-
8224;4;no-
8225;4;no-
8226;4;si-
8227;4;no-
8228;4;si-
8229;4;no-
8230;4;no-
8231;5;no-
8232;4;si-
8233;4;no-
8234;4;no-
8235;4;si-
8236;4;no-
8237;4;no-
8238;5;no-
8239;4;no-
8240;4;no-
8241;4;no-
8242;4;no-
8243;5;no-
8244;4;no-
8245;4;no-
8246;4;no-
8247;4;si-
8248;4;si-
8249;6;no-
8250;4;no-
8251;5;no-
8252;4;no-
8253;4;no-
8254;4;no-
8255;4;no-
8256;5;no-
8257;4;no-
8258;4;si-
8259;4;si-
8260;4;no-
8261;4;no-
8262;4;no-
8263;4;no-
8264;4;si-
8265;4;no-
8266;4;no-
8267;4;si-
8268;5;no-
8269;4;no-
8270;4;si-
8271;4;no-
8272;4;no-
8273;6;si-
8274;4;si-
8275;4;no-
8276;4;no-
8277;4;no-
8278;4;no-
8279;5;no-
8280;4;no-
8281;4;no-
8282;5;no-
8283;5;no-
8284;4;no-
8285;4;si-
8286;5;no-
8287;4;no-
8288;4;no-
8289;4;no-
8290;4;no-
8291;5;no-
8292;5;no-
8293;4;no-
8294;5;si-
8295;5;no-
8296;4;no-
8297;5;no-
8298;4;no-
8299;4;no-
8300;4;no-
8301;4;no-
8302;4;si-
8303;4;si-
8304;4;no-
8305;4;no-
8306;4;no-
8307;5;si-
8308;4;si-
8309;5;no-
8310;4;no-
8311;4;no-
8312;5;no-
8313;4;no-
8314;4;si-
8315;4;no-
8316;4;no-
8317;4;no-
8318;4;no-
8319;4;si-
8320;4;no-
8321;4;si-
8322;2;si-
8323;5;no-
8324;4;no-
8325;4;no-
8326;4;no-
8327;4;si-
8328;5;no-
8329;5;no-
8330;4;no-
8331;4;no-
8332;4;no-
8333;5;no-
8334;4;no-
8335;4;no-
8336;4;no-
8337;4;no-
8338;5;no-
8339;4;si-
8340;4;no-
8341;4;no-
8342;4;no-
8343;4;si-
8344;5;no-
8345;4;si-
8346;4;no-
8347;4;no-
8348;4;no-
8349;4;no-
8350;4;si-
8351;4;no-
8352;4;si-
8353;4;no-
8354;4;no-
8355;4;si-
8356;4;no-
8357;5;si-
8358;4;no-
8359;4;no-
8360;4;si-
8361;4;si-
8362;4;no-
8363;4;no-
8364;4;no-
8365;4;si-
8366;4;no-
8367;4;no-
8368;4;si-
8369;5;no-
8370;4;no-
8371;4;si-
8372;4;no-
8373;4;si-
8374;4;no-
8375;5;si-
8376;4;no-
8377;4;no-
8378;4;si-
8379;4;si-
8380;5;si-
8381;4;si-
8382;4;si-
8383;4;no-
8384;4;no-
8385;4;no-
8386;4;no-
8387;5;no-
8388;4;no-
8389;4;no-
8390;4;no-
8391;4;no-
8392;5;si-
8393;4;si-
8394;4;no-
8395;4;no-
8396;4;no-
8397;4;si-
8398;4;si-
8399;5;si-
8400;4;no-
8401;4;no-
8402;4;no-
8403;4;si-
8404;4;no-
8405;4;si-
8406;5;no-
8407;5;no-
8408;4;no-
8409;4;si-
8410;4;si-
8411;4;no-
8412;4;no-
8413;4;no-
8414;5;no-
8415;4;no-
8416;4;si-
8417;4;no-
8418;4;no-
8419;4;no-
8420;5;no-
8421;4;no-
8422;5;no-
8423;4;si-
8424;5;si-
8425;4;si-
8426;4;no-
8427;4;no-
8428;4;no-
8429;4;si-
8430;5;no-
8431;4;no-
8432;4;no-
8433;4;no-
8434;5;no-
8435;5;si-
8436;4;si-
8437;4;no-
8438;4;no-
8439;4;si-
8440;4;si-
8441;5;no-
8442;4;si-
8443;5;no-
8444;4;si-
8445;6;no-
8446;4;si-
8447;5;no-
8448;4;no-
8449;4;no-
8450;4;no-
8451;4;si-
8452;4;si-
8453;5;no-
8454;4;no-
8455;4;no-
8456;4;no-
8457;4;no-
8458;4;no-
8459;4;si-
8460;4;si-
8461;5;no-
8462;4;si-
8463;4;no-
8464;5;no-
8465;4;no-
8466;4;no-
8467;4;no-
8468;4;no-
8469;4;no-
8470;4;no-
8471;4;no-
8472;4;si-
8473;4;si-
8474;5;no-
8475;5;si-
8476;4;no-
8477;5;no-
8478;4;no-
8479;4;si-
8480;4;no-
8481;4;no-
8482;4;no-
8483;4;no-
8484;4;no-
8485;4;no-
8486;4;si-
8487;4;no-
8488;4;no-
8489;4;si-
8490;5;no-
8491;4;no-
8492;5;no-
8493;4;no-
8494;4;no-
8495;4;no-
8496;4;no-
8497;5;no-
8498;4;no-
8499;4;no-
8500;4;si-
8501;4;si-
8502;4;no-
8503;5;no-
8504;4;si-
8505;5;no-
8506;4;no-
8507;5;no-
8508;5;si-
8509;5;no-
8510;4;no-
8511;5;no-
8512;5;no-
8513;5;no-
8514;4;si-
8515;4;no-
8516;5;no-
8517;4;si-
8518;4;no-
8519;4;si-
8520;4;no-
8521;4;no-
8522;5;no-
8523;4;no-
8524;4;si-
8525;4;si-
8526;4;si-
8527;4;si-
8528;4;si-
8529;5;no-
8530;4;no-
8531;4;si-
8532;4;no-
8533;4;si-
8534;5;no-
8535;4;si-
8536;4;no-
8537;4;no-
8538;4;si-
8539;4;no-
8540;5;si-
8541;4;no-
8542;4;no-
8543;4;no-
8544;4;no-
8545;4;no-
8546;4;no-
8547;4;si-
8548;5;no-
8549;4;no-
8550;4;si-
8551;4;si-
8552;4;no-
8553;4;no-
8554;5;no-
8555;4;no-
8556;4;si-
8557;4;si-
8558;4;si-
8559;4;no-
8560;4;si-
8561;4;si-
8562;4;no-
8563;4;si-
8564;4;no-
8565;4;no-
8566;5;no-
8567;4;si-
8568;5;si-
8569;5;no-
8570;4;no-
8571;5;no-
8572;4;si-
8573;4;si-
8574;4;no-
8575;5;no-
8576;4;no-
8577;5;no-
8578;4;no-
8579;4;no-
8580;5;si-
8581;4;si-
8582;5;si-
8583;4;si-
8584;4;si-
8585;5;si-
8586;6;no-
8587;4;no-
8588;5;no-
8589;4;si-
8590;4;si-
8591;4;si-
8592;4;no-
8593;4;no-
8594;5;si-
8595;4;no-
8596;4;si-
8597;4;no-
8598;4;si-
8599;4;no-
8600;4;no-
8601;4;si-
8602;4;no-
8603;4;no-
8604;4;no-
8605;4;no-
8606;4;no-
8607;4;no-
8608;4;no-
8609;4;no-
8610;5;no-
8611;4;no-
8612;4;no-
8613;4;no-
8614;4;no-
8615;4;no-
8616;4;si-
8617;4;no-
8618;4;si-
8619;4;no-
8620;4;si-
8621;4;si-
8622;4;si-
8623;4;no-
8624;4;no-
8625;5;si-
8626;5;no-
8627;5;no-
8628;4;no-
8629;5;no-
8630;4;no-
8631;4;no-
8632;5;si-
8633;6;no-
8634;5;no-
8635;4;no-
8636;5;no-
8637;4;si-
8638;4;si-
8639;4;no-
8640;4;si-
8641;4;si-
8642;4;no-
8643;4;si-
8644;4;no-
8645;4;no-
8646;4;no-
8647;4;si-
8648;5;no-
8649;4;no-
8650;5;no-
8651;6;no-
8652;5;si-
8653;7;no-
8654;6;no-
8655;7;no-
8656;7;si-
8657;6;no-
8658;7;no-
8659;5;no-
8660;6;no-
8661;5;no-
8662;5;no-
8663;4;si-
8664;5;si-
8665;6;si-
8666;5;si-
8667;6;no-
8668;5;si-
8669;4;no-
8670;4;no-
8671;5;si-
8672;4;no-
8673;4;no-
8674;5;no-
8675;4;no-
8676;4;no-
8677;4;no-
8678;4;si-
8679;4;no-
8680;5;no-
8681;4;no-
8682;5;no-
8683;4;no-
8684;4;no-
8685;5;no-
8686;5;no-
8687;5;si-
8688;4;no-
8689;5;si-
8690;4;no-
8691;4;no-
8692;4;no-
8693;5;no-
8694;4;no-
8695;5;si-
8696;4;no-
8697;5;no-
8698;4;no-
8699;4;no-
8700;5;no-
8701;4;no-
8702;4;no-
8703;5;si-
8704;4;no-
8705;4;no-
8706;5;no-
8707;4;no-
8708;5;no-
8709;4;no-
8710;4;si-
8711;4;si-
8712;4;si-
8713;5;no-
8714;4;si-
8715;4;no-
8716;4;no-
8717;4;si-
8718;4;no-
8719;4;no-
8720;4;si-
8721;4;no-
8722;4;no-
8723;4;no-
8724;4;no-
8725;4;si-
8726;4;no-
8727;4;no-
8728;6;no-
8729;4;si-
8730;5;no-
8731;4;si-
8732;4;no-
8733;4;no-
8734;4;no-
8735;4;si-
8736;4;si-
8737;4;si-
8738;5;no-
8739;4;no-
8740;4;no-
8741;4;no-
8742;4;no-
8743;4;no-
8744;4;no-
8745;4;no-
8746;4;no-
8747;4;no-
8748;3;si-
8749;3;si-
8750;4;no-
8751;4;no-
8752;4;si-
8753;5;si-
8754;4;no-
8755;4;no-
8756;4;no-
8757;4;no-
8758;4;no-
8759;4;no-
8760;4;si-
8761;4;no-
8762;4;no-
8763;5;no-
8764;4;no-
8765;4;no-
8766;4;si-
8767;4;no-
8768;4;no-
8769;4;si-
8770;4;no-
8771;4;si-
8772;5;no-
8773;4;si-
8774;4;no-
8775;4;si-
8776;4;no-
8777;5;no-
8778;5;si-
8779;4;no-
8780;4;no-
8781;4;no-
8782;4;no-
8783;5;no-
8784;4;si-
8785;4;no-
8786;5;no-
8787;5;no-
8788;4;no-
8789;5;no-
8790;4;no-
8791;5;no-
8792;4;no-
8793;4;no-
8794;5;no-
8795;4;no-
8796;4;si-
8797;5;no-
8798;4;no-
8799;5;no-
8800;4;si-
8801;4;no-
8802;4;no-
8803;5;no-
8804;4;si-
8805;5;si-
8806;4;si-
8807;4;si-
8808;5;si-
8809;4;no-
8810;4;no-
8811;5;no-
8812;4;no-
8813;5;no-
8814;4;no-
8815;4;si-
8816;5;no-
8817;4;no-
8818;5;si-
8819;4;no-
8820;4;no-
8821;5;no-
8822;4;no-
8823;4;no-
8824;5;no-
8825;4;si-
8826;4;no-
8827;4;si-
8828;4;no-
8829;4;no-
8830;4;si-
8831;5;no-
8832;4;no-
8833;4;no-
