Resumen Busqueda:-
Tiempos de Busquedas:-
Ciclo Busqueda; Tiempo; Resultado-
7091;8;si-
7092;9;no-
7093;8;no-
7094;9;no-
7095;9;si-
7096;9;no-
7097;9;no-
7098;8;no-
7099;9;no-
7100;9;si-
7101;8;si-
7102;9;si-
7103;8;si-
7104;9;no-
7105;8;si-
7106;9;no-
7107;8;no-
7108;9;no-
7109;8;no-
7110;8;no-
7111;8;si-
7112;9;no-
7113;9;si-
7114;8;no-
7115;9;no-
7116;10;no-
7117;8;no-
7118;9;no-
7119;10;si-
7120;9;no-
7121;9;no-
7122;8;no-
7123;9;no-
7124;8;si-
7125;9;no-
7126;9;no-
7127;8;no-
7128;9;no-
7129;8;no-
7130;9;no-
7131;8;no-
7132;9;no-
7133;8;si-
7134;9;no-
7135;8;no-
7136;9;no-
7137;8;si-
7138;9;no-
7139;8;no-
7140;8;si-
7141;9;si-
7142;9;no-
7143;9;si-
7144;8;no-
7145;8;no-
7146;8;si-
7147;9;no-
7148;8;no-
7149;8;si-
7150;9;no-
7151;9;no-
7152;8;no-
7153;8;si-
7154;8;si-
7155;10;si-
7156;9;no-
7157;8;no-
7158;9;no-
7159;8;no-
7160;9;no-
7161;8;no-
7162;9;no-
7163;9;no-
7164;8;no-
7165;9;no-
7166;8;no-
7167;9;si-
7168;8;no-
7169;9;no-
7170;8;no-
7171;6;si-
7172;8;no-
7173;8;no-
7174;8;si-
7175;9;no-
7176;8;no-
7177;9;no-
7178;9;no-
7179;9;no-
7180;8;no-
7181;9;si-
7182;8;no-
7183;9;no-
7184;10;no-
7185;10;no-
7186;9;no-
7187;8;no-
7188;8;no-
7189;8;si-
7190;8;no-
7191;8;no-
7192;9;no-
7193;8;si-
7194;9;no-
7195;10;si-
7196;9;no-
7197;9;no-
7198;10;no-
7199;10;si-
7200;8;si-
7201;6;si-
7202;9;si-
7203;9;no-
7204;9;si-
7205;8;no-
7206;9;si-
7207;9;si-
7208;10;no-
7209;9;no-
7210;9;si-
7211;9;no-
7212;9;si-
7213;9;no-
7214;9;si-
7215;10;no-
7216;9;si-
7217;9;no-
7218;9;no-
7219;10;si-
7220;9;no-
7221;9;no-
7222;9;no-
7223;9;si-
7224;10;no-
7225;9;no-
7226;9;no-
7227;8;si-
7228;9;si-
7229;8;no-
7230;10;no-
7231;9;no-
7232;10;no-
7233;9;no-
7234;8;no-
7235;9;no-
7236;10;no-
7237;8;no-
7238;9;no-
7239;8;no-
7240;9;no-
7241;9;no-
7242;8;no-
7243;9;no-
7244;9;no-
7245;8;si-
7246;9;si-
7247;9;si-
7248;9;si-
7249;9;si-
7250;9;no-
7251;10;no-
7252;9;no-
7253;8;no-
7254;10;no-
7255;9;si-
7256;9;no-
7257;11;si-
7258;9;no-
7259;9;no-
7260;8;no-
7261;9;no-
7262;10;si-
7263;8;si-
7264;8;no-
7265;9;si-
7266;9;no-
7267;9;si-
7268;9;si-
7269;8;no-
7270;9;no-
7271;8;no-
7272;9;no-
7273;8;no-
7274;9;no-
7275;10;no-
7276;10;no-
7277;10;no-
7278;9;no-
7279;8;si-
7280;8;no-
7281;10;si-
7282;9;no-
7283;9;no-
7284;10;no-
7285;8;no-
7286;9;no-
7287;8;si-
7288;9;no-
7289;8;no-
7290;8;no-
7291;9;si-
7292;9;no-
7293;9;no-
7294;9;no-
7295;8;no-
7296;8;si-
7297;10;no-
7298;8;no-
7299;9;si-
7300;8;no-
7301;9;no-
7302;8;no-
7303;9;si-
7304;8;si-
7305;10;no-
7306;9;no-
7307;8;no-
7308;9;no-
7309;9;no-
7310;9;no-
7311;9;si-
7312;8;si-
7313;9;no-
7314;8;no-
7315;9;no-
7316;8;no-
7317;9;no-
7318;8;no-
7319;9;no-
7320;8;si-
7321;9;no-
7322;8;si-
7323;9;no-
7324;10;no-
7325;8;no-
7326;9;si-
7327;8;si-
7328;9;no-
7329;8;si-
7330;9;si-
7331;9;no-
7332;8;no-
7333;8;no-
7334;8;si-
7335;9;no-
7336;8;si-
7337;9;no-
7338;8;no-
7339;9;no-
7340;8;no-
7341;9;no-
7342;8;si-
7343;9;no-
7344;8;no-
7345;9;no-
7346;8;no-
7347;9;no-
7348;8;no-
7349;9;si-
7350;9;no-
7351;9;no-
7352;4;si-
7353;8;no-
7354;8;si-
7355;8;si-
7356;9;no-
7357;9;no-
7358;8;no-
7359;9;no-
7360;8;no-
7361;9;no-
7362;8;no-
7363;9;si-
7364;9;si-
7365;8;no-
7366;9;no-
7367;8;si-
7368;9;no-
7369;8;no-
7370;10;no-
7371;9;no-
7372;9;si-
7373;10;si-
7374;9;si-
7375;9;no-
7376;8;no-
7377;10;no-
7378;10;no-
7379;10;si-
7380;9;si-
7381;9;si-
7382;9;si-
7383;9;si-
7384;10;si-
7385;9;no-
7386;8;si-
7387;8;no-
7388;9;no-
7389;1;si-
7390;9;no-
7391;9;no-
7392;9;no-
7393;9;si-
7394;9;si-
7395;8;no-
7396;9;no-
7397;9;no-
7398;9;si-
7399;9;no-
7400;8;no-
7401;9;no-
7402;8;no-
7403;9;no-
7404;8;no-
7405;9;no-
7406;8;no-
7407;9;no-
7408;8;no-
7409;9;no-
7410;8;no-
7411;9;si-
7412;9;si-
7413;8;no-
7414;8;no-
7415;7;si-
7416;8;si-
7417;9;no-
7418;8;no-
7419;9;no-
7420;8;si-
7421;9;no-
7422;8;no-
7423;9;no-
7424;8;no-
7425;9;no-
7426;8;no-
7427;9;no-
7428;9;no-
7429;9;si-
7430;9;no-
7431;9;no-
7432;9;si-
7433;9;no-
7434;9;si-
7435;9;no-
7436;10;no-
7437;8;no-
7438;8;si-
7439;9;no-
7440;9;no-
7441;9;no-
7442;9;no-
7443;9;si-
7444;9;si-
7445;9;no-
7446;9;si-
7447;9;no-
7448;9;no-
7449;9;no-
7450;9;no-
7451;9;no-
7452;9;no-
7453;9;no-
7454;9;si-
7455;9;si-
7456;9;no-
7457;8;si-
7458;9;no-
7459;10;si-
7460;8;no-
7461;9;no-
7462;8;no-
7463;9;no-
7464;8;no-
7465;9;no-
7466;8;no-
7467;8;si-
7468;9;si-
7469;9;no-
7470;9;no-
7471;8;no-
7472;9;si-
7473;10;si-
7474;9;no-
7475;8;no-
7476;9;no-
7477;8;si-
7478;9;no-
7479;8;no-
7480;9;no-
7481;8;no-
7482;9;no-
7483;8;no-
7484;9;si-
7485;8;si-
7486;9;no-
7487;9;si-
7488;9;no-
7489;9;no-
7490;8;no-
7491;9;no-
7492;8;no-
7493;8;no-
7494;8;si-
7495;8;no-
7496;8;si-
7497;8;no-
7498;9;no-
7499;9;no-
7500;8;si-
7501;9;no-
7502;8;si-
7503;9;no-
7504;8;no-
7505;8;si-
7506;9;no-
7507;8;no-
7508;9;no-
7509;8;no-
7510;9;no-
7511;8;no-
7512;9;no-
7513;9;no-
7514;10;si-
7515;8;no-
7516;9;no-
7517;8;no-
7518;9;no-
7519;9;no-
7520;8;si-
7521;9;no-
7522;8;no-
7523;9;no-
7524;8;no-
7525;10;no-
7526;9;si-
7527;9;no-
7528;8;no-
7529;9;no-
7530;8;no-
7531;9;si-
7532;9;no-
7533;9;no-
7534;9;no-
7535;8;no-
7536;9;no-
7537;9;si-
7538;9;no-
7539;9;no-
7540;8;no-
7541;9;si-
7542;8;no-
7543;9;si-
7544;8;no-
7545;9;no-
7546;9;no-
7547;8;no-
7548;9;no-
7549;8;no-
7550;9;si-
7551;8;no-
7552;9;si-
7553;8;si-
7554;9;no-
7555;8;no-
7556;9;si-
7557;8;no-
7558;9;si-
7559;8;si-
7560;9;no-
7561;8;si-
7562;8;no-
7563;10;no-
7564;9;si-
7565;9;si-
7566;8;si-
7567;9;no-
7568;9;no-
7569;10;no-
7570;9;no-
7571;9;no-
7572;8;no-
7573;8;no-
7574;9;no-
7575;8;no-
7576;10;si-
7577;9;si-
7578;8;no-
7579;5;si-
7580;9;si-
7581;9;si-
7582;8;si-
7583;9;no-
7584;6;si-
7585;9;si-
7586;9;no-
7587;9;no-
7588;9;no-
7589;9;no-
7590;9;no-
7591;9;no-
7592;9;no-
7593;9;no-
7594;9;no-
7595;8;si-
7596;8;no-
7597;9;no-
7598;9;si-
7599;9;no-
7600;10;no-
7601;9;si-
7602;9;si-
7603;8;no-
7604;9;no-
7605;9;si-
7606;9;no-
7607;9;no-
7608;8;no-
7609;9;no-
7610;9;no-
7611;9;si-
7612;8;no-
7613;10;no-
7614;9;no-
7615;9;si-
7616;8;si-
7617;9;si-
7618;8;no-
7619;9;no-
7620;10;no-
7621;8;si-
7622;10;no-
7623;9;si-
7624;8;si-
7625;9;no-
7626;9;si-
7627;8;si-
7628;9;no-
7629;9;no-
7630;9;no-
7631;9;no-
7632;8;no-
7633;9;no-
7634;8;no-
7635;9;si-
7636;9;no-
7637;9;no-
7638;9;no-
7639;9;no-
7640;9;no-
7641;9;no-
7642;9;no-
7643;9;no-
7644;9;no-
7645;10;no-
7646;8;no-
7647;9;no-
7648;9;no-
7649;10;si-
7650;9;no-
7651;3;si-
7652;10;no-
7653;9;si-
7654;8;no-
7655;9;no-
7656;9;no-
7657;9;no-
7658;9;no-
7659;9;no-
7660;9;no-
7661;9;no-
7662;9;no-
7663;9;si-
7664;8;si-
7665;10;no-
7666;9;si-
7667;9;si-
7668;9;no-
7669;9;no-
7670;9;no-
7671;10;si-
7672;9;no-
7673;9;no-
7674;9;no-
7675;9;si-
7676;9;si-
7677;9;no-
7678;9;no-
7679;9;no-
7680;9;no-
7681;9;no-
7682;9;no-
7683;8;no-
7684;9;no-
7685;9;no-
7686;9;si-
7687;8;no-
7688;10;no-
7689;9;si-
7690;9;no-
7691;9;si-
7692;8;si-
7693;9;no-
7694;9;no-
7695;9;no-
7696;8;no-
7697;9;no-
7698;9;no-
7699;9;no-
7700;9;si-
7701;9;no-
7702;9;si-
7703;9;no-
7704;10;no-
7705;9;no-
7706;9;no-
7707;10;no-
7708;8;no-
7709;9;no-
7710;9;no-
7711;8;si-
7712;9;no-
7713;8;si-
7714;8;si-
7715;9;no-
7716;9;si-
7717;9;no-
7718;9;no-
7719;9;si-
7720;9;no-
7721;8;si-
7722;9;no-
7723;8;no-
7724;9;no-
7725;8;no-
7726;9;no-
7727;9;no-
7728;9;no-
7729;9;si-
7730;8;no-
7731;10;no-
7732;8;no-
7733;10;no-
7734;9;no-
7735;9;no-
7736;10;si-
7737;9;no-
7738;8;si-
7739;9;no-
7740;10;si-
7741;9;si-
7742;10;no-
7743;8;no-
7744;10;no-
7745;9;si-
7746;8;no-
7747;10;si-
7748;9;no-
7749;8;si-
7750;8;no-
7751;9;si-
7752;8;si-
7753;8;si-
7754;9;no-
7755;8;no-
7756;8;si-
7757;9;no-
7758;8;no-
7759;8;no-
7760;9;no-
7761;9;no-
7762;8;no-
7763;9;no-
7764;8;si-
7765;9;no-
7766;8;no-
7767;9;no-
7768;8;no-
7769;8;no-
7770;8;si-
7771;10;si-
7772;9;no-
7773;9;no-
7774;9;si-
7775;9;no-
7776;9;si-
7777;9;no-
7778;9;no-
7779;9;no-
7780;10;no-
7781;9;no-
7782;8;no-
7783;9;no-
7784;8;no-
7785;9;si-
7786;9;no-
7787;9;no-
7788;9;no-
7789;8;si-
7790;8;si-
7791;8;si-
7792;9;no-
7793;8;no-
7794;9;no-
7795;8;no-
7796;9;si-
7797;8;si-
7798;8;no-
7799;9;si-
7800;9;no-
7801;8;si-
7802;9;no-
7803;8;no-
7804;9;no-
7805;9;no-
7806;9;no-
7807;9;no-
7808;8;no-
7809;9;no-
7810;9;no-
7811;8;no-
7812;8;si-
7813;8;no-
7814;8;si-
7815;9;si-
7816;8;si-
7817;9;si-
7818;8;no-
7819;9;no-
7820;8;no-
7821;9;no-
7822;8;no-
7823;10;si-
7824;8;no-
7825;8;no-
7826;8;no-
7827;9;si-
7828;8;si-
7829;9;no-
7830;8;no-
7831;9;no-
7832;8;si-
7833;9;si-
7834;8;no-
7835;9;si-
7836;8;no-
7837;9;no-
7838;8;si-
7839;9;no-
7840;8;no-
7841;9;no-
7842;8;no-
7843;9;no-
7844;8;no-
7845;8;no-
7846;9;no-
7847;8;si-
7848;8;no-
7849;8;si-
7850;9;si-
7851;8;no-
7852;9;no-
7853;8;no-
7854;8;no-
7855;8;no-
7856;8;no-
7857;10;no-
7858;9;si-
7859;8;si-
7860;8;no-
7861;8;no-
7862;10;no-
7863;6;si-
7864;9;si-
7865;9;no-
7866;9;no-
7867;9;no-
7868;9;no-
7869;8;no-
7870;10;no-
7871;9;no-
7872;9;si-
7873;9;si-
7874;9;si-
7875;9;no-
7876;10;no-
7877;8;si-
7878;9;no-
7879;8;no-
7880;9;no-
7881;8;no-
7882;9;no-
7883;8;si-
7884;9;no-
7885;8;no-
7886;9;no-
7887;9;no-
7888;9;no-
7889;9;no-
7890;8;no-
7891;9;no-
7892;10;si-
7893;8;no-
7894;10;no-
7895;9;no-
7896;9;no-
7897;9;no-
7898;9;no-
7899;9;no-
7900;9;no-
7901;9;no-
7902;9;no-
7903;9;si-
7904;10;si-
7905;8;no-
7906;8;no-
7907;8;no-
7908;9;no-
7909;8;si-
7910;9;no-
7911;8;no-
7912;9;no-
7913;8;no-
7914;9;no-
7915;8;no-
7916;9;no-
7917;8;no-
7918;9;si-
7919;8;no-
7920;9;no-
7921;8;no-
7922;9;no-
7923;8;si-
7924;9;si-
7925;8;no-
7926;9;no-
7927;8;no-
7928;9;no-
7929;8;si-
7930;9;no-
7931;8;si-
7932;10;si-
7933;9;no-
7934;9;si-
7935;8;no-
7936;9;no-
7937;8;no-
7938;8;no-
7939;8;no-
7940;9;si-
7941;8;no-
7942;9;no-
7943;8;no-
7944;9;si-
7945;9;si-
7946;9;no-
7947;9;si-
7948;9;si-
7949;10;si-
7950;9;no-
7951;9;no-
7952;9;no-
7953;10;no-
7954;9;no-
7955;9;no-
7956;9;no-
7957;9;si-
7958;9;no-
7959;9;no-
7960;10;no-
7961;9;no-
7962;9;si-
7963;8;no-
7964;9;si-
7965;9;si-
7966;9;si-
7967;9;si-
7968;9;no-
7969;9;no-
7970;8;si-
7971;9;no-
7972;9;no-
7973;10;no-
7974;9;si-
7975;8;no-
7976;9;no-
7977;10;si-
7978;9;no-
7979;9;no-
7980;9;no-
7981;9;si-
7982;8;no-
7983;9;no-
7984;9;no-
7985;9;si-
7986;9;no-
7987;9;no-
7988;9;no-
7989;9;no-
7990;9;si-
7991;8;si-
7992;9;si-
7993;8;si-
7994;10;no-
7995;9;no-
7996;9;no-
7997;9;no-
7998;8;no-
7999;10;no-
8000;9;no-
8001;9;si-
8002;8;si-
8003;8;si-
8004;9;no-
8005;9;no-
8006;9;si-
8007;9;no-
8008;9;no-
8009;10;no-
8010;9;si-
8011;9;no-
8012;10;no-
8013;8;no-
8014;8;si-
8015;9;no-
8016;9;no-
8017;9;no-
8018;8;no-
8019;9;no-
8020;8;si-
8021;10;no-
8022;9;no-
8023;9;no-
8024;9;no-
8025;8;si-
8026;9;no-
8027;9;no-
8028;9;no-
8029;8;si-
8030;8;no-
8031;9;si-
8032;8;si-
8033;9;no-
8034;9;no-
8035;8;no-
8036;10;no-
8037;9;no-
8038;8;si-
8039;9;no-
8040;10;no-
8041;9;no-
8042;9;no-
8043;0;si-
8044;8;si-
8045;9;no-
8046;9;no-
8047;9;si-
8048;8;no-
8049;9;si-
8050;9;no-
8051;9;no-
8052;10;no-
8053;9;no-
8054;9;no-
8055;9;no-
8056;9;no-
8057;9;no-
8058;9;si-
8059;9;si-
8060;9;no-
8061;11;no-
8062;9;no-
8063;9;no-
8064;9;no-
8065;10;no-
8066;9;no-
8067;8;no-
8068;8;no-
8069;8;si-
8070;8;no-
8071;9;no-
8072;10;si-
8073;9;no-
8074;8;no-
8075;9;no-
8076;8;no-
8077;9;no-
8078;9;si-
8079;9;no-
8080;9;si-
8081;9;no-
8082;9;no-
8083;9;no-
8084;9;si-
8085;9;no-
8086;9;si-
8087;9;no-
8088;8;no-
8089;9;no-
8090;9;no-
8091;8;no-
8092;9;no-
8093;8;si-
8094;8;no-
8095;8;si-
8096;9;si-
8097;9;no-
8098;9;no-
8099;8;no-
8100;9;no-
8101;8;si-
8102;9;no-
8103;8;no-
8104;9;no-
8105;8;no-
8106;9;no-
8107;8;no-
8108;9;no-
8109;8;no-
8110;9;no-
8111;8;si-
8112;9;no-
8113;8;no-
8114;9;si-
8115;8;no-
8116;9;si-
8117;9;si-
8118;8;no-
8119;9;no-
8120;8;no-
8121;9;no-
8122;8;no-
8123;9;no-
8124;8;no-
8125;9;no-
8126;10;no-
8127;9;no-
8128;8;no-
8129;8;no-
8130;8;no-
8131;9;no-
8132;9;no-
8133;9;si-
8134;9;no-
8135;8;si-
8136;9;si-
8137;8;si-
8138;10;no-
8139;9;no-
8140;8;no-
8141;9;no-
8142;8;no-
8143;9;si-
8144;8;no-
8145;9;no-
8146;8;si-
8147;9;no-
8148;8;no-
8149;9;no-
8150;8;no-
8151;8;no-
8152;9;si-
8153;8;si-
8154;9;si-
8155;8;si-
8156;8;no-
8157;9;si-
8158;8;no-
8159;9;si-
8160;8;si-
8161;8;no-
8162;9;no-
8163;8;si-
8164;9;no-
8165;9;no-
8166;9;no-
8167;8;si-
8168;9;no-
8169;8;no-
8170;9;no-
8171;9;no-
8172;8;no-
8173;9;no-
8174;8;no-
8175;9;no-
8176;8;si-
8177;10;si-
8178;9;si-
8179;8;no-
8180;9;no-
8181;8;no-
8182;8;si-
8183;8;no-
8184;8;si-
8185;9;no-
8186;8;no-
8187;9;si-
8188;8;si-
8189;9;no-
8190;8;no-
8191;9;no-
8192;10;no-
8193;8;no-
8194;9;no-
8195;8;si-
8196;9;no-
8197;8;no-
8198;8;no-
8199;8;si-
8200;9;no-
8201;8;no-
8202;9;no-
8203;8;no-
8204;8;no-
8205;10;no-
8206;9;si-
8207;8;no-
8208;9;no-
8209;8;si-
8210;8;si-
8211;10;no-
8212;9;no-
8213;8;no-
8214;9;no-
8215;9;si-
8216;9;no-
8217;10;si-
8218;8;si-
8219;8;si-
8220;8;no-
8221;9;si-
8222;8;no-
8223;9;no-
8224;8;no-
8225;9;no-
8226;10;si-
8227;9;no-
8228;9;si-
8229;8;no-
8230;9;no-
8231;9;no-
8232;9;si-
8233;9;no-
8234;8;no-
8235;9;si-
8236;8;no-
8237;10;no-
8238;9;no-
8239;10;no-
8240;9;no-
8241;9;no-
8242;9;no-
8243;9;no-
8244;9;no-
8245;8;no-
8246;9;no-
8247;9;si-
8248;11;si-
8249;10;no-
8250;9;no-
8251;10;no-
8252;11;no-
8253;9;no-
8254;10;no-
8255;9;no-
8256;10;no-
8257;9;no-
8258;8;si-
8259;9;si-
8260;10;no-
8261;9;no-
8262;9;no-
8263;10;no-
8264;9;si-
8265;9;no-
8266;9;no-
8267;9;si-
8268;8;no-
8269;10;no-
8270;9;si-
8271;9;no-
8272;10;no-
8273;8;si-
8274;10;si-
8275;9;no-
8276;8;no-
8277;9;no-
8278;9;no-
8279;8;no-
8280;9;no-
8281;9;no-
8282;9;no-
8283;9;no-
8284;9;no-
8285;9;si-
8286;8;no-
8287;9;no-
8288;8;no-
8289;8;no-
8290;8;no-
8291;8;no-
8292;8;no-
8293;9;no-
8294;8;si-
8295;8;no-
8296;9;no-
8297;8;no-
8298;10;no-
8299;9;no-
8300;9;no-
8301;9;no-
8302;9;si-
8303;9;si-
8304;10;no-
8305;9;no-
8306;10;no-
8307;9;si-
8308;9;si-
8309;8;no-
8310;9;no-
8311;9;no-
8312;9;no-
8313;9;no-
8314;9;si-
8315;9;no-
8316;9;no-
8317;10;no-
8318;9;no-
8319;9;si-
8320;9;no-
8321;9;si-
8322;2;si-
8323;9;no-
8324;10;no-
8325;9;no-
8326;8;no-
8327;9;si-
8328;9;no-
8329;9;no-
8330;9;no-
8331;9;no-
8332;9;no-
8333;9;no-
8334;8;no-
8335;9;no-
8336;10;no-
8337;9;no-
8338;9;no-
8339;9;si-
8340;9;no-
8341;9;no-
8342;9;no-
8343;8;si-
8344;9;no-
8345;9;si-
8346;8;no-
8347;9;no-
8348;9;no-
8349;9;no-
8350;8;si-
8351;9;no-
8352;8;si-
8353;8;no-
8354;9;no-
8355;8;si-
8356;9;no-
8357;8;si-
8358;9;no-
8359;8;no-
8360;9;si-
8361;9;si-
8362;8;no-
8363;9;no-
8364;10;no-
8365;9;si-
8366;9;no-
8367;10;no-
8368;9;si-
8369;9;no-
8370;10;no-
8371;8;si-
8372;10;no-
8373;10;si-
8374;9;no-
8375;9;si-
8376;10;no-
8377;10;no-
8378;12;si-
8379;10;si-
8380;10;si-
8381;10;si-
8382;10;si-
8383;9;no-
8384;10;no-
8385;10;no-
8386;10;no-
8387;10;no-
8388;10;no-
8389;10;no-
8390;9;no-
8391;10;no-
8392;10;si-
8393;10;si-
8394;10;no-
8395;10;no-
8396;10;no-
8397;10;si-
8398;9;si-
8399;10;si-
8400;10;no-
8401;9;no-
8402;10;no-
8403;10;si-
8404;10;no-
8405;9;si-
8406;9;no-
8407;10;no-
8408;10;no-
8409;10;si-
8410;10;si-
8411;9;no-
8412;9;no-
8413;10;no-
8414;10;no-
8415;10;no-
8416;10;si-
8417;10;no-
8418;10;no-
8419;10;no-
8420;10;no-
8421;10;no-
8422;9;no-
8423;11;si-
8424;10;si-
8425;10;si-
8426;11;no-
8427;10;no-
8428;10;no-
8429;10;si-
8430;10;no-
8431;10;no-
8432;10;no-
8433;9;no-
8434;10;no-
8435;10;si-
8436;10;si-
8437;10;no-
8438;9;no-
8439;10;si-
8440;10;si-
8441;10;no-
8442;10;si-
8443;10;no-
8444;9;si-
8445;10;no-
8446;10;si-
8447;10;no-
8448;10;no-
8449;9;no-
8450;9;no-
8451;9;si-
8452;9;si-
8453;8;no-
8454;9;no-
8455;8;no-
8456;9;no-
8457;9;no-
8458;9;no-
8459;9;si-
8460;10;si-
8461;8;no-
8462;10;si-
8463;9;no-
8464;9;no-
8465;9;no-
8466;9;no-
8467;9;no-
8468;9;no-
8469;9;no-
8470;8;no-
8471;8;no-
8472;9;si-
8473;9;si-
8474;9;no-
8475;9;si-
8476;9;no-
8477;9;no-
8478;9;no-
8479;9;si-
8480;9;no-
8481;9;no-
8482;10;no-
8483;10;no-
8484;9;no-
8485;12;no-
8486;10;si-
8487;10;no-
8488;10;no-
8489;10;si-
8490;8;no-
8491;9;no-
8492;9;no-
8493;9;no-
8494;10;no-
8495;10;no-
8496;9;no-
8497;10;no-
8498;9;no-
8499;10;no-
8500;10;si-
8501;10;si-
8502;10;no-
8503;9;no-
8504;9;si-
8505;10;no-
8506;10;no-
8507;10;no-
8508;9;si-
8509;10;no-
8510;10;no-
8511;10;no-
8512;10;no-
8513;10;no-
8514;10;si-
8515;9;no-
8516;10;no-
8517;9;si-
8518;9;no-
8519;10;si-
8520;9;no-
8521;10;no-
8522;9;no-
8523;9;no-
8524;10;si-
8525;9;si-
8526;8;si-
8527;9;si-
8528;10;si-
8529;9;no-
8530;5;si-
8531;10;si-
8532;9;no-
8533;10;si-
8534;9;no-
8535;9;si-
8536;9;no-
8537;9;no-
8538;8;si-
8539;9;no-
8540;9;si-
8541;9;no-
8542;8;no-
8543;9;no-
8544;9;no-
8545;9;no-
8546;8;no-
8547;9;si-
8548;8;no-
8549;9;no-
8550;9;si-
8551;9;si-
8552;8;no-
8553;8;no-
8554;9;no-
8555;9;no-
8556;9;si-
8557;9;si-
8558;9;si-
8559;9;no-
8560;9;si-
8561;8;si-
8562;9;no-
8563;10;si-
8564;9;no-
8565;9;no-
8566;9;no-
8567;9;si-
8568;9;si-
8569;9;no-
8570;9;no-
8571;9;no-
8572;9;si-
8573;11;si-
8574;9;no-
8575;8;no-
8576;9;no-
8577;9;no-
8578;8;no-
8579;8;no-
8580;9;si-
8581;8;si-
8582;9;si-
8583;8;si-
8584;9;si-
8585;8;si-
8586;10;no-
8587;9;no-
8588;10;no-
8589;9;si-
8590;8;si-
8591;9;si-
8592;10;no-
8593;9;no-
8594;9;si-
8595;10;no-
8596;10;si-
8597;9;no-
8598;10;si-
8599;10;no-
8600;10;no-
8601;10;si-
8602;10;no-
8603;9;no-
8604;10;no-
8605;10;no-
8606;10;no-
8607;10;no-
8608;10;no-
8609;9;no-
8610;10;no-
8611;9;no-
8612;9;no-
8613;9;no-
8614;10;no-
8615;9;no-
8616;9;si-
8617;9;no-
8618;9;si-
8619;9;no-
8620;9;si-
8621;8;si-
8622;10;si-
8623;9;no-
8624;11;no-
8625;10;si-
8626;11;no-
8627;11;no-
8628;11;no-
8629;11;no-
8630;10;no-
8631;9;no-
8632;9;si-
8633;9;no-
8634;8;no-
8635;10;no-
8636;9;no-
8637;9;si-
8638;9;si-
8639;9;no-
8640;9;si-
8641;9;si-
8642;10;no-
8643;9;si-
8644;9;no-
8645;9;no-
8646;9;no-
8647;9;si-
8648;9;no-
8649;9;no-
8650;9;no-
8651;9;no-
8652;9;si-
8653;9;no-
8654;9;no-
8655;9;no-
8656;9;si-
8657;9;no-
8658;9;no-
8659;11;no-
8660;10;no-
8661;8;no-
8662;8;no-
8663;9;si-
8664;8;si-
8665;9;si-
8666;9;si-
8667;9;no-
8668;9;si-
8669;10;no-
8670;9;no-
8671;9;si-
8672;9;no-
8673;9;no-
8674;9;no-
8675;9;no-
8676;8;no-
8677;9;no-
8678;9;si-
8679;9;no-
8680;9;no-
8681;8;no-
8682;8;no-
8683;9;no-
8684;9;no-
8685;9;no-
8686;9;no-
8687;9;si-
8688;9;no-
8689;9;si-
8690;9;no-
8691;9;no-
8692;8;no-
8693;6;si-
8694;9;no-
8695;10;si-
8696;9;no-
8697;9;no-
8698;10;no-
8699;10;no-
8700;9;no-
8701;8;no-
8702;9;no-
8703;9;si-
8704;9;no-
8705;10;no-
8706;9;no-
8707;9;no-
8708;9;no-
8709;9;no-
8710;10;si-
8711;8;si-
8712;9;si-
8713;10;no-
8714;8;si-
8715;10;no-
8716;9;no-
8717;9;si-
8718;9;no-
8719;8;no-
8720;9;si-
8721;9;no-
8722;9;no-
8723;9;no-
8724;9;no-
8725;8;si-
8726;9;no-
8727;9;no-
8728;8;no-
8729;8;si-
8730;8;no-
8731;10;si-
8732;9;no-
8733;9;no-
8734;8;no-
8735;7;si-
8736;9;si-
8737;9;si-
8738;10;no-
8739;9;no-
8740;9;no-
8741;10;no-
8742;9;no-
8743;9;no-
8744;9;no-
8745;9;no-
8746;9;no-
8747;9;no-
8748;4;si-
8749;3;si-
8750;9;no-
8751;9;no-
8752;9;si-
8753;8;si-
8754;9;no-
8755;9;no-
8756;9;no-
8757;9;no-
8758;8;no-
8759;9;no-
8760;9;si-
8761;9;no-
8762;9;no-
8763;9;no-
8764;8;no-
8765;9;no-
8766;9;si-
8767;10;no-
8768;9;no-
8769;9;si-
8770;9;no-
8771;10;si-
8772;9;no-
8773;9;si-
8774;8;no-
8775;10;si-
8776;9;no-
8777;10;no-
8778;8;si-
8779;10;no-
8780;10;no-
8781;9;no-
8782;9;no-
8783;10;no-
8784;9;si-
8785;8;no-
8786;9;no-
8787;9;no-
8788;9;no-
8789;9;no-
8790;9;no-
8791;9;no-
8792;9;no-
8793;9;no-
8794;9;no-
8795;9;no-
8796;10;si-
8797;8;no-
8798;9;no-
8799;9;no-
8800;9;si-
8801;8;no-
8802;9;no-
8803;9;no-
8804;9;si-
8805;8;si-
8806;9;si-
8807;9;si-
8808;5;si-
8809;8;no-
8810;9;no-
8811;9;no-
8812;9;no-
8813;9;no-
8814;9;no-
8815;9;si-
8816;8;no-
8817;9;no-
8818;9;si-
8819;9;no-
8820;9;no-
8821;8;no-
8822;9;no-
8823;9;no-
8824;9;no-
8825;10;si-
8826;9;no-
8827;9;si-
8828;9;no-
8829;9;no-
8830;8;si-
8831;9;no-
8832;9;no-
8833;8;no-
