Resumen Busqueda Ordenada:-
Tiempos de Busquedas Ordenadas:-
Ciclo Busqueda Ordenada; Tiempo; Resultado-
7081;0;si-
7082;5;no-
7083;0;si-
7084;5;no-
7085;5;no-
7086;0;si-
7087;6;no-
7088;5;no-
7089;5;no-
7090;0;si-
7091;0;si-
7092;0;si-
7093;0;si-
7094;7;no-
7095;0;si-
7096;6;no-
7097;0;si-
7098;6;no-
7099;5;no-
7100;6;no-
7101;0;si-
7102;5;no-
7103;5;no-
7104;5;no-
7105;0;si-
7106;5;no-
7107;5;no-
7108;5;no-
7109;5;no-
7110;7;no-
7111;6;no-
7112;6;no-
7113;6;no-
7114;5;no-
7115;6;no-
7116;5;no-
7117;5;no-
7118;5;no-
7119;5;no-
7120;5;no-
7121;0;si-
7122;0;si-
7123;5;no-
7124;6;no-
7125;0;si-
7126;5;no-
7127;5;no-
7128;5;no-
7129;5;no-
7130;5;no-
7131;5;no-
7132;0;si-
7133;5;no-
7134;5;no-
7135;6;no-
7136;0;si-
7137;0;si-
7138;0;si-
7139;0;si-
7140;7;no-
7141;0;si-
7142;6;no-
7143;5;no-
7144;5;no-
7145;5;no-
7146;7;no-
7147;6;no-
7148;6;no-
7149;0;si-
7150;5;no-
7151;6;no-
7152;5;no-
7153;0;si-
7154;6;no-
7155;6;no-
7156;0;si-
7157;8;no-
7158;0;si-
7159;6;no-
7160;5;no-
7161;6;no-
7162;5;no-
7163;0;si-
7164;5;no-
7165;6;no-
7166;0;si-
7167;5;no-
7168;0;si-
7169;5;no-
7170;0;si-
7171;0;si-
7172;5;no-
7173;0;si-
7174;7;no-
7175;6;no-
7176;6;no-
7177;0;si-
7178;6;no-
7179;5;no-
7180;6;no-
7181;6;no-
7182;6;no-
7183;0;si-
7184;0;si-
7185;0;si-
7186;0;si-
7187;8;no-
7188;0;si-
7189;6;no-
7190;6;no-
7191;6;no-
7192;0;si-
7193;5;no-
7194;5;no-
7195;5;no-
7196;0;si-
7197;0;si-
7198;5;no-
7199;5;no-
7200;5;no-
7201;6;no-
7202;5;no-
7203;0;si-
7204;0;si-
7205;0;si-
7206;5;no-
7207;6;no-
7208;4;no-
7209;4;no-
7210;5;no-
7211;0;si-
7212;6;no-
7213;7;no-
7214;5;no-
7215;5;no-
7216;7;no-
7217;0;si-
7218;6;no-
7219;6;no-
7220;5;no-
7221;5;no-
7222;5;no-
7223;5;no-
7224;0;si-
7225;5;no-
7226;5;no-
7227;0;si-
7228;5;no-
7229;0;si-
7230;0;si-
7231;5;no-
7232;0;si-
7233;5;no-
7234;5;no-
7235;5;no-
7236;0;si-
7237;0;si-
7238;5;no-
7239;0;si-
7240;5;no-
7241;5;no-
7242;6;no-
7243;5;no-
7244;0;si-
7245;5;no-
7246;5;no-
7247;0;si-
7248;5;no-
7249;6;no-
7250;0;si-
7251;0;si-
7252;0;si-
7253;6;no-
7254;0;si-
7255;5;no-
7256;4;no-
7257;5;no-
7258;0;si-
7259;0;si-
7260;5;no-
7261;0;si-
7262;0;si-
7263;5;no-
7264;0;si-
7265;5;no-
7266;5;no-
7267;0;si-
7268;5;no-
7269;5;no-
7270;0;si-
7271;8;no-
7272;5;no-
7273;5;no-
7274;0;si-
7275;4;no-
7276;5;no-
7277;5;no-
7278;5;no-
7279;7;no-
7280;0;si-
7281;6;no-
7282;5;no-
7283;5;no-
7284;5;no-
7285;5;no-
7286;0;si-
7287;4;no-
7288;0;si-
7289;4;no-
7290;5;no-
7291;0;si-
7292;5;no-
7293;5;no-
7294;4;no-
7295;4;no-
7296;0;si-
7297;0;si-
7298;5;no-
7299;5;no-
7300;7;no-
7301;0;si-
7302;5;no-
7303;0;si-
7304;5;no-
7305;6;no-
7306;6;no-
7307;5;no-
7308;0;si-
7309;6;no-
7310;6;no-
7311;6;no-
7312;5;no-
7313;0;si-
7314;6;no-
7315;0;si-
7316;5;no-
7317;6;no-
7318;0;si-
7319;5;no-
7320;6;no-
7321;0;si-
7322;7;no-
7323;0;si-
7324;6;no-
7325;5;no-
7326;5;no-
7327;7;no-
7328;5;no-
7329;6;no-
7330;6;no-
7331;5;no-
7332;0;si-
7333;5;no-
7334;4;no-
7335;0;si-
7336;4;no-
7337;5;no-
7338;5;no-
7339;5;no-
7340;5;no-
7341;4;no-
7342;5;no-
7343;5;no-
7344;7;no-
7345;0;si-
7346;5;no-
7347;0;si-
7348;5;no-
7349;0;si-
7350;5;no-
7351;0;si-
7352;4;no-
7353;4;no-
7354;0;si-
7355;0;si-
7356;5;no-
7357;0;si-
7358;7;no-
7359;6;no-
7360;5;no-
7361;5;no-
7362;0;si-
7363;0;si-
7364;5;no-
7365;4;no-
7366;0;si-
7367;0;si-
7368;5;no-
7369;6;no-
7370;0;si-
7371;0;si-
7372;6;no-
7373;5;no-
7374;4;no-
7375;4;no-
7376;0;si-
7377;5;no-
7378;6;no-
7379;6;no-
7380;0;si-
7381;0;si-
7382;5;no-
7383;5;no-
7384;0;si-
7385;5;no-
7386;0;si-
7387;0;si-
7388;4;no-
7389;5;no-
7390;5;no-
7391;5;no-
7392;0;si-
7393;5;no-
7394;0;si-
7395;0;si-
7396;0;si-
7397;5;no-
7398;0;si-
7399;4;no-
7400;0;si-
7401;5;no-
7402;8;no-
7403;5;no-
7404;4;no-
7405;0;si-
7406;0;si-
7407;0;si-
7408;4;no-
7409;4;no-
7410;0;si-
7411;5;no-
7412;0;si-
7413;6;no-
7414;5;no-
7415;5;no-
7416;4;no-
7417;0;si-
7418;5;no-
7419;4;no-
7420;5;no-
7421;5;no-
7422;0;si-
7423;4;no-
7424;5;no-
7425;4;no-
7426;0;si-
7427;4;no-
7428;5;no-
7429;5;no-
7430;5;no-
7431;6;no-
7432;5;no-
7433;5;no-
7434;5;no-
7435;5;no-
7436;0;si-
7437;5;no-
7438;5;no-
7439;0;si-
7440;4;no-
7441;7;no-
7442;6;no-
7443;5;no-
7444;5;no-
7445;5;no-
7446;7;no-
7447;5;no-
7448;5;no-
7449;5;no-
7450;4;no-
7451;0;si-
7452;5;no-
7453;5;no-
7454;0;si-
7455;0;si-
7456;5;no-
7457;4;no-
7458;4;no-
7459;4;no-
7460;5;no-
7461;5;no-
7462;4;no-
7463;5;no-
7464;4;no-
7465;5;no-
7466;5;no-
7467;4;no-
7468;5;no-
7469;4;no-
7470;5;no-
7471;0;si-
7472;5;no-
7473;0;si-
7474;6;no-
7475;6;no-
7476;0;si-
7477;0;si-
7478;5;no-
7479;4;no-
7480;7;no-
7481;6;no-
7482;4;no-
7483;5;no-
7484;4;no-
7485;5;no-
7486;5;no-
7487;5;no-
7488;0;si-
7489;0;si-
7490;5;no-
7491;6;no-
7492;0;si-
7493;6;no-
7494;0;si-
7495;5;no-
7496;5;no-
7497;4;no-
7498;5;no-
7499;0;si-
7500;0;si-
7501;5;no-
7502;0;si-
7503;4;no-
7504;5;no-
7505;0;si-
7506;4;no-
7507;5;no-
7508;0;si-
7509;4;no-
7510;4;no-
7511;5;no-
7512;4;no-
7513;5;no-
7514;4;no-
7515;5;no-
7516;0;si-
7517;4;no-
7518;5;no-
7519;4;no-
7520;4;no-
7521;5;no-
7522;4;no-
7523;4;no-
7524;5;no-
7525;4;no-
7526;7;no-
7527;5;no-
7528;5;no-
7529;4;no-
7530;5;no-
7531;4;no-
7532;4;no-
7533;0;si-
7534;7;no-
7535;7;no-
7536;0;si-
7537;6;no-
7538;5;no-
7539;4;no-
7540;5;no-
7541;5;no-
7542;0;si-
7543;5;no-
7544;0;si-
7545;5;no-
7546;5;no-
7547;0;si-
7548;5;no-
7549;0;si-
7550;6;no-
7551;0;si-
7552;0;si-
7553;6;no-
7554;5;no-
7555;5;no-
7556;0;si-
7557;4;no-
7558;5;no-
7559;0;si-
7560;5;no-
7561;5;no-
7562;5;no-
7563;0;si-
7564;0;si-
7565;0;si-
7566;0;si-
7567;5;no-
7568;0;si-
7569;6;no-
7570;0;si-
7571;5;no-
7572;5;no-
7573;0;si-
7574;5;no-
7575;5;no-
7576;0;si-
7577;5;no-
7578;0;si-
7579;0;si-
7580;6;no-
7581;6;no-
7582;5;no-
7583;0;si-
7584;4;no-
7585;0;si-
7586;4;no-
7587;5;no-
7588;4;no-
7589;4;no-
7590;4;no-
7591;4;no-
7592;4;no-
7593;0;si-
7594;0;si-
7595;5;no-
7596;4;no-
7597;4;no-
7598;4;no-
7599;4;no-
7600;4;no-
7601;4;no-
7602;4;no-
7603;4;no-
7604;4;no-
7605;0;si-
7606;4;no-
7607;6;no-
7608;5;no-
7609;5;no-
7610;4;no-
7611;5;no-
7612;7;no-
7613;4;no-
7614;4;no-
7615;4;no-
7616;0;si-
7617;4;no-
7618;5;no-
7619;4;no-
7620;4;no-
7621;4;no-
7622;4;no-
7623;4;no-
7624;0;si-
7625;4;no-
7626;0;si-
7627;0;si-
7628;4;no-
7629;4;no-
7630;4;no-
7631;4;no-
7632;5;no-
7633;4;no-
7634;4;no-
7635;4;no-
7636;4;no-
7637;5;no-
7638;0;si-
7639;4;no-
7640;0;si-
7641;0;si-
7642;4;no-
7643;0;si-
7644;0;si-
7645;0;si-
7646;4;no-
7647;4;no-
7648;5;no-
7649;0;si-
7650;4;no-
7651;4;no-
7652;4;no-
7653;4;no-
7654;4;no-
7655;4;no-
7656;4;no-
7657;0;si-
7658;4;no-
7659;4;no-
7660;4;no-
7661;4;no-
7662;0;si-
7663;7;no-
7664;5;no-
7665;5;no-
7666;5;no-
7667;4;no-
7668;4;no-
7669;4;no-
7670;4;no-
7671;4;no-
7672;0;si-
7673;4;no-
7674;0;si-
7675;4;no-
7676;4;no-
7677;4;no-
7678;4;no-
7679;4;no-
7680;0;si-
7681;4;no-
7682;4;no-
7683;4;no-
7684;0;si-
7685;4;no-
7686;0;si-
7687;0;si-
7688;4;no-
7689;0;si-
7690;0;si-
7691;0;si-
7692;4;no-
7693;4;no-
7694;0;si-
7695;4;no-
7696;4;no-
7697;3;no-
7698;0;si-
7699;3;no-
7700;0;si-
7701;0;si-
7702;5;no-
7703;5;no-
7704;4;no-
7705;4;no-
7706;4;no-
7707;4;no-
7708;0;si-
7709;0;si-
7710;0;si-
7711;0;si-
7712;0;si-
7713;4;no-
7714;4;no-
7715;0;si-
7716;0;si-
7717;4;no-
7718;5;no-
7719;5;no-
7720;4;no-
7721;4;no-
7722;0;si-
7723;4;no-
7724;4;no-
7725;4;no-
7726;4;no-
7727;4;no-
7728;0;si-
7729;4;no-
7730;4;no-
7731;4;no-
7732;0;si-
7733;4;no-
7734;0;si-
7735;4;no-
7736;0;si-
7737;0;si-
7738;5;no-
7739;0;si-
7740;4;no-
7741;0;si-
7742;5;no-
7743;5;no-
7744;0;si-
7745;0;si-
7746;6;no-
7747;5;no-
7748;4;no-
7749;0;si-
7750;0;si-
7751;4;no-
7752;4;no-
7753;0;si-
7754;4;no-
7755;4;no-
7756;0;si-
7757;0;si-
7758;4;no-
7759;0;si-
7760;4;no-
7761;4;no-
7762;0;si-
7763;4;no-
7764;4;no-
7765;4;no-
7766;0;si-
7767;4;no-
7768;0;si-
7769;4;no-
7770;4;no-
7771;4;no-
7772;4;no-
7773;0;si-
7774;0;si-
7775;0;si-
7776;4;no-
7777;3;no-
7778;6;no-
7779;5;no-
7780;5;no-
7781;4;no-
7782;4;no-
7783;4;no-
7784;4;no-
7785;5;no-
7786;0;si-
7787;5;no-
7788;0;si-
7789;5;no-
7790;4;no-
7791;5;no-
7792;4;no-
7793;0;si-
7794;0;si-
7795;0;si-
7796;4;no-
7797;4;no-
7798;4;no-
7799;4;no-
7800;5;no-
7801;5;no-
7802;4;no-
7803;4;no-
7804;0;si-
7805;4;no-
7806;5;no-
7807;5;no-
7808;4;no-
7809;5;no-
7810;6;no-
7811;4;no-
7812;5;no-
7813;0;si-
7814;0;si-
7815;4;no-
7816;0;si-
7817;3;no-
7818;0;si-
7819;0;si-
7820;3;no-
7821;3;no-
7822;4;no-
7823;4;no-
7824;4;no-
7825;4;no-
7826;0;si-
7827;0;si-
7828;4;no-
7829;4;no-
7830;4;no-
7831;3;no-
7832;4;no-
7833;4;no-
7834;4;no-
7835;4;no-
7836;4;no-
7837;4;no-
7838;4;no-
7839;4;no-
7840;3;no-
7841;0;si-
7842;3;no-
7843;4;no-
7844;0;si-
7845;4;no-
7846;4;no-
7847;0;si-
7848;3;no-
7849;0;si-
7850;3;no-
7851;6;no-
7852;0;si-
7853;0;si-
7854;5;no-
7855;5;no-
7856;0;si-
7857;3;no-
7858;3;no-
7859;4;no-
7860;4;no-
7861;4;no-
7862;3;no-
7863;3;no-
7864;4;no-
7865;4;no-
7866;4;no-
7867;4;no-
7868;0;si-
7869;4;no-
7870;4;no-
7871;0;si-
7872;0;si-
7873;4;no-
7874;3;no-
7875;0;si-
7876;4;no-
7877;4;no-
7878;4;no-
7879;4;no-
7880;5;no-
7881;0;si-
7882;0;si-
7883;6;no-
7884;5;no-
7885;4;no-
7886;4;no-
7887;4;no-
7888;0;si-
7889;0;si-
7890;4;no-
7891;4;no-
7892;0;si-
7893;4;no-
7894;3;no-
7895;4;no-
7896;3;no-
7897;3;no-
7898;4;no-
7899;4;no-
7900;3;no-
7901;4;no-
7902;4;no-
7903;4;no-
7904;3;no-
7905;4;no-
7906;4;no-
7907;4;no-
7908;4;no-
7909;4;no-
7910;4;no-
7911;3;no-
7912;0;si-
7913;4;no-
7914;0;si-
7915;3;no-
7916;0;si-
7917;3;no-
7918;0;si-
7919;4;no-
7920;3;no-
7921;4;no-
7922;0;si-
7923;4;no-
7924;3;no-
7925;0;si-
7926;4;no-
7927;3;no-
7928;4;no-
7929;0;si-
7930;4;no-
7931;3;no-
7932;0;si-
7933;0;si-
7934;4;no-
7935;0;si-
7936;4;no-
7937;3;no-
7938;4;no-
7939;0;si-
7940;0;si-
7941;0;si-
7942;4;no-
7943;5;no-
7944;4;no-
7945;4;no-
7946;4;no-
7947;4;no-
7948;0;si-
7949;3;no-
7950;0;si-
7951;4;no-
7952;3;no-
7953;4;no-
7954;3;no-
7955;4;no-
7956;4;no-
7957;3;no-
7958;4;no-
7959;3;no-
7960;4;no-
7961;0;si-
7962;0;si-
7963;4;no-
7964;0;si-
7965;0;si-
7966;4;no-
7967;3;no-
7968;3;no-
7969;4;no-
7970;4;no-
7971;3;no-
7972;4;no-
7973;3;no-
7974;4;no-
7975;0;si-
7976;4;no-
7977;3;no-
7978;0;si-
7979;4;no-
7980;3;no-
7981;0;si-
7982;4;no-
7983;0;si-
7984;3;no-
7985;0;si-
7986;3;no-
7987;0;si-
7988;0;si-
7989;4;no-
7990;0;si-
7991;3;no-
7992;4;no-
7993;0;si-
7994;5;no-
7995;5;no-
7996;4;no-
7997;3;no-
7998;3;no-
7999;0;si-
8000;3;no-
8001;3;no-
8002;4;no-
8003;3;no-
8004;3;no-
8005;4;no-
8006;0;si-
8007;4;no-
8008;3;no-
8009;4;no-
8010;3;no-
8011;0;si-
8012;3;no-
8013;3;no-
8014;3;no-
8015;4;no-
8016;0;si-
8017;0;si-
8018;3;no-
8019;0;si-
8020;0;si-
8021;3;no-
8022;3;no-
8023;0;si-
8024;0;si-
8025;3;no-
8026;4;no-
8027;3;no-
8028;4;no-
8029;3;no-
8030;4;no-
8031;3;no-
8032;4;no-
8033;3;no-
8034;4;no-
8035;4;no-
8036;5;no-
8037;4;no-
8038;4;no-
8039;3;no-
8040;4;no-
8041;0;si-
8042;0;si-
8043;3;no-
8044;0;si-
8045;0;si-
8046;0;si-
8047;4;no-
8048;0;si-
8049;4;no-
8050;4;no-
8051;4;no-
8052;4;no-
8053;0;si-
8054;4;no-
8055;4;no-
8056;4;no-
8057;4;no-
8058;0;si-
8059;3;no-
8060;4;no-
8061;4;no-
8062;0;si-
8063;0;si-
8064;0;si-
8065;0;si-
8066;4;no-
8067;4;no-
8068;4;no-
8069;4;no-
8070;4;no-
8071;0;si-
8072;3;no-
8073;0;si-
8074;4;no-
8075;4;no-
8076;0;si-
8077;4;no-
8078;0;si-
8079;0;si-
8080;0;si-
8081;4;no-
8082;0;si-
8083;0;si-
8084;4;no-
8085;4;no-
8086;0;si-
8087;0;si-
8088;4;no-
8089;4;no-
8090;4;no-
8091;4;no-
8092;0;si-
8093;3;no-
8094;5;no-
8095;4;no-
8096;4;no-
8097;4;no-
8098;0;si-
8099;0;si-
8100;4;no-
8101;3;no-
8102;4;no-
8103;5;no-
8104;5;no-
8105;4;no-
8106;0;si-
8107;3;no-
8108;4;no-
8109;3;no-
8110;0;si-
8111;4;no-
8112;4;no-
8113;3;no-
8114;4;no-
8115;3;no-
8116;0;si-
8117;0;si-
8118;0;si-
8119;3;no-
8120;0;si-
8121;4;no-
8122;3;no-
8123;3;no-
8124;3;no-
8125;5;no-
8126;5;no-
8127;3;no-
8128;0;si-
8129;4;no-
8130;3;no-
8131;3;no-
8132;4;no-
8133;4;no-
8134;3;no-
8135;3;no-
8136;4;no-
8137;0;si-
8138;0;si-
8139;4;no-
8140;3;no-
8141;0;si-
8142;4;no-
8143;4;no-
8144;6;no-
8145;4;no-
8146;4;no-
8147;0;si-
8148;0;si-
8149;3;no-
8150;4;no-
8151;0;si-
8152;0;si-
8153;0;si-
8154;0;si-
8155;0;si-
8156;4;no-
8157;0;si-
8158;5;no-
8159;5;no-
8160;3;no-
8161;0;si-
8162;0;si-
8163;3;no-
8164;0;si-
8165;0;si-
8166;3;no-
8167;3;no-
8168;4;no-
8169;5;no-
8170;4;no-
8171;0;si-
8172;0;si-
8173;4;no-
8174;3;no-
8175;4;no-
8176;3;no-
8177;3;no-
8178;3;no-
8179;4;no-
8180;3;no-
8181;3;no-
8182;0;si-
8183;4;no-
8184;0;si-
8185;3;no-
8186;4;no-
8187;3;no-
8188;3;no-
8189;3;no-
8190;0;si-
8191;0;si-
8192;3;no-
8193;3;no-
8194;0;si-
8195;0;si-
8196;3;no-
8197;0;si-
8198;0;si-
8199;4;no-
8200;3;no-
8201;3;no-
8202;3;no-
8203;3;no-
8204;4;no-
8205;0;si-
8206;3;no-
8207;6;no-
8208;3;no-
8209;3;no-
8210;4;no-
8211;3;no-
8212;5;no-
8213;4;no-
8214;4;no-
8215;3;no-
8216;3;no-
8217;4;no-
8218;0;si-
8219;3;no-
8220;3;no-
8221;4;no-
8222;3;no-
8223;0;si-
8224;3;no-
8225;3;no-
8226;0;si-
8227;0;si-
8228;3;no-
8229;3;no-
8230;3;no-
8231;0;si-
8232;0;si-
8233;0;si-
8234;3;no-
8235;3;no-
8236;3;no-
8237;3;no-
8238;0;si-
8239;3;no-
8240;1;si-
8241;0;si-
8242;0;si-
8243;0;si-
8244;3;no-
8245;3;no-
8246;3;no-
8247;3;no-
8248;3;no-
8249;3;no-
8250;0;si-
8251;3;no-
8252;3;no-
8253;3;no-
8254;0;si-
8255;3;no-
8256;3;no-
8257;3;no-
8258;0;si-
8259;4;no-
8260;4;no-
8261;3;no-
8262;4;no-
8263;0;si-
8264;0;si-
8265;3;no-
8266;3;no-
8267;3;no-
8268;4;no-
8269;0;si-
8270;4;no-
8271;3;no-
8272;3;no-
8273;3;no-
8274;0;si-
8275;0;si-
8276;3;no-
8277;3;no-
8278;3;no-
8279;3;no-
8280;3;no-
8281;3;no-
8282;3;no-
8283;3;no-
8284;3;no-
8285;0;si-
8286;3;no-
8287;3;no-
8288;3;no-
8289;3;no-
8290;0;si-
8291;0;si-
8292;0;si-
8293;3;no-
8294;3;no-
8295;4;no-
8296;3;no-
8297;3;no-
8298;5;no-
8299;0;si-
8300;0;si-
8301;4;no-
8302;3;no-
8303;3;no-
8304;4;no-
8305;3;no-
8306;3;no-
8307;3;no-
8308;3;no-
8309;3;no-
8310;0;si-
8311;0;si-
8312;0;si-
8313;0;si-
8314;3;no-
8315;0;si-
8316;4;no-
8317;0;si-
8318;5;no-
8319;3;no-
8320;0;si-
8321;3;no-
8322;3;no-
8323;0;si-
8324;3;no-
8325;3;no-
8326;3;no-
8327;0;si-
8328;0;si-
8329;0;si-
8330;3;no-
8331;3;no-
8332;0;si-
8333;0;si-
8334;0;si-
8335;0;si-
8336;3;no-
8337;0;si-
8338;0;si-
8339;3;no-
8340;3;no-
8341;0;si-
8342;3;no-
8343;3;no-
8344;0;si-
8345;0;si-
8346;3;no-
8347;3;no-
8348;3;no-
8349;5;no-
8350;4;no-
8351;4;no-
8352;0;si-
8353;3;no-
8354;0;si-
8355;3;no-
8356;3;no-
8357;4;no-
8358;4;no-
8359;0;si-
8360;3;no-
8361;3;no-
8362;0;si-
8363;0;si-
8364;3;no-
8365;3;no-
8366;3;no-
8367;3;no-
8368;3;no-
8369;2;no-
8370;2;no-
8371;3;no-
8372;3;no-
8373;3;no-
8374;3;no-
8375;3;no-
8376;0;si-
8377;3;no-
8378;3;no-
8379;2;no-
8380;3;no-
8381;3;no-
8382;3;no-
8383;0;si-
8384;3;no-
8385;3;no-
8386;2;no-
8387;0;si-
8388;2;no-
8389;0;si-
8390;3;no-
8391;3;no-
8392;4;no-
8393;0;si-
8394;4;no-
8395;0;si-
8396;0;si-
8397;0;si-
8398;3;no-
8399;0;si-
8400;3;no-
8401;3;no-
8402;0;si-
8403;3;no-
8404;3;no-
8405;3;no-
8406;3;no-
8407;3;no-
8408;0;si-
8409;2;no-
8410;0;si-
8411;3;no-
8412;4;no-
8413;0;si-
8414;3;no-
8415;2;no-
8416;3;no-
8417;3;no-
8418;3;no-
8419;0;si-
8420;3;no-
8421;2;no-
8422;3;no-
8423;0;si-
8424;0;si-
8425;3;no-
8426;3;no-
8427;3;no-
8428;2;no-
8429;3;no-
8430;3;no-
8431;0;si-
8432;0;si-
8433;3;no-
8434;3;no-
8435;0;si-
8436;2;no-
8437;3;no-
8438;3;no-
8439;3;no-
8440;0;si-
8441;3;no-
8442;2;no-
8443;3;no-
8444;3;no-
8445;0;si-
8446;0;si-
8447;3;no-
8448;3;no-
8449;3;no-
8450;2;no-
8451;2;no-
8452;3;no-
8453;5;no-
8454;4;no-
8455;3;no-
8456;3;no-
8457;3;no-
8458;0;si-
8459;0;si-
8460;0;si-
8461;0;si-
8462;0;si-
8463;3;no-
8464;2;no-
8465;2;no-
8466;3;no-
8467;0;si-
8468;3;no-
8469;3;no-
8470;4;no-
8471;3;no-
8472;3;no-
8473;4;no-
8474;3;no-
8475;0;si-
8476;3;no-
8477;3;no-
8478;3;no-
8479;0;si-
8480;3;no-
8481;4;no-
8482;3;no-
8483;3;no-
8484;0;si-
8485;0;si-
8486;3;no-
8487;0;si-
8488;4;no-
8489;3;no-
8490;3;no-
8491;3;no-
8492;0;si-
8493;5;no-
8494;4;no-
8495;3;no-
8496;0;si-
8497;3;no-
8498;0;si-
8499;0;si-
8500;2;no-
8501;3;no-
8502;3;no-
8503;2;no-
8504;3;no-
8505;3;no-
8506;2;no-
8507;3;no-
8508;3;no-
8509;2;no-
8510;3;no-
8511;3;no-
8512;2;no-
8513;0;si-
8514;0;si-
8515;3;no-
8516;2;no-
8517;0;si-
8518;2;no-
8519;3;no-
8520;2;no-
8521;4;no-
8522;4;no-
8523;3;no-
8524;0;si-
8525;3;no-
8526;2;no-
8527;2;no-
8528;0;si-
8529;3;no-
8530;2;no-
8531;0;si-
8532;2;no-
8533;0;si-
8534;3;no-
8535;0;si-
8536;0;si-
8537;0;si-
8538;3;no-
8539;3;no-
8540;2;no-
8541;2;no-
8542;0;si-
8543;3;no-
8544;2;no-
8545;0;si-
8546;0;si-
8547;2;no-
8548;0;si-
8549;0;si-
8550;0;si-
8551;3;no-
8552;0;si-
8553;3;no-
8554;2;no-
8555;3;no-
8556;3;no-
8557;2;no-
8558;0;si-
8559;0;si-
8560;0;si-
8561;3;no-
8562;3;no-
8563;4;no-
8564;0;si-
8565;3;no-
8566;2;no-
8567;0;si-
8568;0;si-
8569;2;no-
8570;2;no-
8571;3;no-
8572;2;no-
8573;0;si-
8574;3;no-
8575;3;no-
8576;2;no-
8577;0;si-
8578;0;si-
8579;0;si-
8580;3;no-
8581;0;si-
8582;3;no-
8583;0;si-
8584;2;no-
8585;0;si-
8586;2;no-
8587;3;no-
8588;2;no-
8589;2;no-
8590;3;no-
8591;0;si-
8592;2;no-
8593;3;no-
8594;0;si-
8595;2;no-
8596;2;no-
8597;2;no-
8598;3;no-
8599;3;no-
8600;2;no-
8601;0;si-
8602;3;no-
8603;0;si-
8604;2;no-
8605;3;no-
8606;3;no-
8607;2;no-
8608;4;no-
8609;3;no-
8610;0;si-
8611;0;si-
8612;0;si-
8613;3;no-
8614;4;no-
8615;0;si-
8616;4;no-
8617;3;no-
8618;0;si-
8619;0;si-
8620;0;si-
8621;3;no-
8622;2;no-
8623;3;no-
8624;0;si-
8625;3;no-
8626;2;no-
8627;0;si-
8628;0;si-
8629;3;no-
8630;0;si-
8631;2;no-
8632;3;no-
8633;2;no-
8634;3;no-
8635;0;si-
8636;3;no-
8637;0;si-
8638;2;no-
8639;0;si-
8640;3;no-
8641;2;no-
8642;3;no-
8643;2;no-
8644;3;no-
8645;2;no-
8646;2;no-
8647;3;no-
8648;2;no-
8649;3;no-
8650;2;no-
8651;3;no-
8652;2;no-
8653;3;no-
8654;0;si-
8655;0;si-
8656;2;no-
8657;3;no-
8658;0;si-
8659;2;no-
8660;3;no-
8661;3;no-
8662;2;no-
8663;0;si-
8664;0;si-
8665;3;no-
8666;2;no-
8667;3;no-
8668;2;no-
8669;3;no-
8670;0;si-
8671;2;no-
8672;3;no-
8673;2;no-
8674;3;no-
8675;2;no-
8676;3;no-
8677;0;si-
8678;2;no-
8679;3;no-
8680;2;no-
8681;0;si-
8682;3;no-
8683;2;no-
8684;2;no-
8685;3;no-
8686;3;no-
8687;3;no-
8688;3;no-
8689;2;no-
8690;3;no-
8691;2;no-
8692;0;si-
8693;3;no-
8694;0;si-
8695;2;no-
8696;0;si-
8697;0;si-
8698;2;no-
8699;0;si-
8700;3;no-
8701;2;no-
8702;3;no-
8703;0;si-
8704;2;no-
8705;3;no-
8706;2;no-
8707;3;no-
8708;2;no-
8709;0;si-
8710;2;no-
8711;0;si-
8712;3;no-
8713;2;no-
8714;2;no-
8715;0;si-
8716;3;no-
8717;0;si-
8718;2;no-
8719;3;no-
8720;0;si-
8721;2;no-
8722;2;no-
8723;3;no-
8724;0;si-
8725;0;si-
8726;0;si-
8727;0;si-
8728;2;no-
8729;3;no-
8730;0;si-
8731;2;no-
8732;0;si-
8733;2;no-
8734;2;no-
8735;0;si-
8736;2;no-
8737;2;no-
8738;2;no-
8739;2;no-
8740;0;si-
8741;3;no-
8742;2;no-
8743;0;si-
8744;3;no-
8745;0;si-
8746;0;si-
8747;3;no-
8748;2;no-
8749;2;no-
8750;3;no-
8751;2;no-
8752;0;si-
8753;0;si-
8754;0;si-
8755;3;no-
8756;2;no-
8757;2;no-
8758;3;no-
8759;0;si-
8760;4;no-
8761;3;no-
8762;2;no-
8763;3;no-
8764;2;no-
8765;2;no-
8766;2;no-
8767;3;no-
8768;2;no-
8769;2;no-
8770;0;si-
8771;0;si-
8772;0;si-
8773;4;no-
8774;3;no-
8775;2;no-
8776;0;si-
8777;0;si-
8778;0;si-
8779;3;no-
8780;2;no-
8781;3;no-
8782;2;no-
8783;0;si-
8784;0;si-
8785;0;si-
8786;2;no-
8787;0;si-
8788;3;no-
8789;0;si-
8790;2;no-
8791;3;no-
8792;2;no-
8793;4;no-
8794;3;no-
8795;3;no-
8796;3;no-
8797;2;no-
8798;2;no-
8799;2;no-
8800;0;si-
8801;0;si-
8802;0;si-
8803;0;si-
8804;2;no-
8805;3;no-
8806;2;no-
8807;2;no-
8808;2;no-
8809;2;no-
8810;0;si-
8811;4;no-
8812;0;si-
8813;3;no-
8814;2;no-
8815;0;si-
8816;0;si-
8817;2;no-
8818;3;no-
8819;2;no-
8820;2;no-
8821;2;no-
